problem;instance;n;algorithm;budget;parameters;run;fitness;nfev;time
pfsp;rec33;50;fat_rls;400;ts=half,id=half,beta=2.0;7;3382;325;2187
pfsp;rec33;50;fat_rls;400;ts=half,id=half,beta=2.0;8;3350;393;578
pfsp;rec33;50;fat_rls;400;ts=half,id=half,beta=2.0;9;3273;329;563
pfsp;rec33;50;fat_rls;400;ts=half,id=half,beta=2.0;10;3374;364;531
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;1;111000;323;62
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;2;114600;338;78
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;3;111040;327;78
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;4;111790;320;78
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;5;109510;398;94
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;6;110910;309;63
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;7;116210;347;78
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;8;108870;326;63
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;9;106810;318;63
qap;kra30b;30;fat_rls;400;ts=half,id=half,beta=2.0;10;108360;386;94
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;1;26862;392;78
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;2;26182;400;78
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;3;26702;397;94
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;4;26404;397;109
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;5;26528;397;78
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;6;26436;399;94
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;7;26036;397;94
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;8;25752;397;109
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;9;25992;389;78
qap;sko49;49;fat_rls;400;ts=half,id=half,beta=2.0;10;25990;383;78
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;1;12765;397;656
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;2;13084;377;625
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;3;13395;390;656
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;4;12395;394;641
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;5;12651;393;656
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;6;11211;380;641
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;7;11567;385;797
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;8;12658;398;656
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;9;12164;397;672
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.0;10;11442;392;656
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;1;12541;387;766
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;2;17418;375;797
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;3;10546;383;797
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;4;39269;371;953
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;5;19747;400;813
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;6;9841;382;797
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;7;23576;378;812
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;8;11865;369;813
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;9;20998;360;969
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.0;10;14141;361;766
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;1;1671;317;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;2;1665;74;281
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;3;1674;227;922
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;4;1745;224;266
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;5;1675;143;266
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;6;1812;315;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;7;1635;232;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;8;1799;238;266
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;9;1724;211;266
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.0;10;1797;265;250
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;1;3428;388;578
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;2;3407;397;562
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;3;3432;398;562
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;4;3558;387;2141
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;5;3481;386;563
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;6;3340;312;563
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;7;3407;390;562
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;8;3553;376;2188
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;9;3305;388;547
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.0;10;3456;381;531
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;1;115470;343;94
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;2;109910;396;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;3;113210;383;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;4;112560;353;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;5;107560;332;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;6;114980;380;94
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;7;114020;328;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;8;111630;324;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;9;109540;351;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.0;10;107900;375;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;1;26452;389;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;2;26720;394;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;3;26668;396;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;4;26372;394;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;5;26854;364;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;6;26600;400;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;7;26280;385;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;8;26484;400;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;9;26636;399;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.0;10;26380;399;78
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;1;12465;388;641
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;2;13452;382;641
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;3;12886;379;656
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;4;12821;381;609
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;5;12371;365;641
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;6;11863;363;625
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;7;12226;392;641
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;8;12374;392;656
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;9;12292;355;641
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.2;10;11839;340;656
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;1;10761;338;781
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;2;15002;394;781
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;3;10402;387;953
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;4;31615;352;766
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;5;19244;344;781
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;6;10429;387;766
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;7;23152;397;781
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;8;11952;345;797
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;9;16271;331;797
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.2;10;8776;377;922
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;1;1684;258;266
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;2;1665;44;891
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;3;1628;260;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;4;1798;84;266
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;5;1677;221;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;6;1823;269;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;7;1650;208;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;8;1709;311;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;9;1693;248;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.2;10;1717;262;266
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;1;3321;399;2109
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;2;3389;396;547
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;3;3398;240;547
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;4;3497;277;531
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;5;3553;321;547
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;6;3355;325;547
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;7;3405;390;547
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;8;3456;245;516
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;9;3276;336;2078
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.2;10;3484;340;516
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;1;116170;316;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;2;111890;344;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;3;117310;353;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;4;114230;331;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;5;110560;298;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;6;111140;313;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;7;109700;266;94
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;8;112120;315;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;9;109640;393;94
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.2;10;115400;308;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;1;25982;388;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;2;26510;394;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;3;26816;396;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;4;26690;392;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;5;26676;394;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;6;26726;394;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;7;26296;400;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;8;27000;389;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;9;26838;390;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.2;10;26394;376;63
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;1;13055;395;609
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;2;12908;335;609
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;3;13350;326;625
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;4;13477;339;625
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;5;12568;365;625
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;6;11446;379;625
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;7;12040;383;609
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;8;11411;383;609
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;9;12337;363;625
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.4;10;11713;398;609
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;1;17831;386;734
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;2;13524;375;750
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;3;8428;396;906
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;4;30268;349;734
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;5;23927;349;750
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;6;10567;390;750
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;7;21528;367;750
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;8;10509;391;734
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;9;19376;394;734
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.4;10;10693;397;891
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;1;1735;120;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;2;1665;44;844
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;3;1602;265;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;4;1778;302;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;5;1677;234;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;6;1842;274;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;7;1650;298;250
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;8;1779;154;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;9;1698;273;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.4;10;1745;275;234
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;1;3360;363;516
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;2;3355;396;531
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;3;3566;204;531
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;4;3547;331;2078
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;5;3494;367;531
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;6;3392;304;516
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;7;3429;400;531
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;8;3445;380;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;9;3238;344;2062
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.4;10;3392;375;516
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;1;108370;342;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;2;109190;305;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;3;115910;348;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;4;114210;289;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;5;108760;300;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;6;110440;315;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;7;112920;304;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;8;109520;337;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;9;112700;333;94
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.4;10;110600;374;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;1;25926;380;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;2;25888;400;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;3;27136;355;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;4;26414;399;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;5;26680;395;79
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;6;26912;397;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;7;26366;386;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;8;26448;395;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;9;26556;398;62
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.4;10;26464;374;93
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;1;12904;380;609
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;2;13798;397;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;3;12595;399;625
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;4;13117;370;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;5;12748;372;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;6;11429;363;609
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;7;11803;339;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;8;11706;361;578
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;9;12008;377;609
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.6;10;12014;343;641
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;1;14352;362;719
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;2;12947;344;719
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;3;12570;381;875
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;4;23654;383;719
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;5;18388;355;719
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;6;8673;363;703
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;7;28227;361;703
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;8;11799;369;719
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;9;14485;378;719
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.6;10;13185;379;859
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;1;1675;210;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;2;1665;44;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;3;1628;216;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;4;1745;219;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;5;1677;108;828
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;6;1847;262;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;7;1657;259;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;8;1806;153;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;9;1719;198;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.6;10;1724;313;234
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;1;3310;383;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;2;3389;285;516
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;3;3536;391;531
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;4;3513;377;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;5;3475;376;1984
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;6;3395;365;516
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;7;3435;272;516
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;8;3417;367;516
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;9;3284;305;531
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.6;10;3379;316;516
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;1;105620;385;94
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;2;103790;396;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;3;110910;353;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;4;112210;304;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;5;113160;369;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;6;104530;390;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;7;112920;383;94
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;8;110720;302;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;9;110190;300;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.6;10;114000;297;63
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;1;26124;379;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;2;26414;396;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;3;26630;370;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;4;26166;348;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;5;26816;376;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;6;26630;394;109
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;7;26388;384;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;8;26366;388;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;9;26608;391;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.6;10;25996;395;94
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;1;12659;359;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;2;12530;388;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;3;13171;301;750
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;4;12861;369;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;5;12436;374;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;6;11334;377;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;7;11805;377;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;8;11718;372;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;9;12331;371;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=1.8;10;12116;396;609
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;1;11745;375;687
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;2;13580;352;703
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;3;37183;382;703
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;4;38719;366;859
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;5;16882;331;859
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;6;11011;348;688
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;7;17445;396;703
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;8;12115;362;687
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;9;12363;373;688
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=1.8;10;8437;391;703
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;1;1687;364;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;2;1619;214;813
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;3;1599;205;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;4;1778;256;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;5;1677;149;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;6;1847;250;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;7;1629;266;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;8;1852;137;812
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;9;1695;206;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=1.8;10;1712;294;219
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;1;3337;393;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;2;3370;396;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;3;3502;278;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;4;3561;283;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;5;3495;342;516
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;6;3358;385;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;7;3471;277;1953
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;8;3402;351;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;9;3221;270;484
